Date,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LT,LU,LV,ME,MK,NI,NL,NO,PL,PT,RO,RS,SE,SI,SK
2013/9/15,146529,30288,197240,82586.86869,107088,11859,141205,1134390.11,70872,16164,566206,185998,952559,719756.8421,104644,39376,91268,60338,45983,694216,24181,11702,15984,8165,21334,21079,257485,267270,328905,113211,108719,86738,288615,29870,66279
2013/9/16,192541,31644,229607,87195.9596,123388,13408,175549,1474751.648,84950,19270,680383,209337,1146309,814780,124434,44282,105645,68048,45877,861499,27596,14430,18709,8077,20361,25172,307685,295645,396641,135212,126091,92303,338993,35188,74901
2013/9/17,199032,32108,240137,89801.0101,122707,13347,179470,1510887.912,79585,19203,695498,206421,1201127,873622.1053,120058,45823,108934,71221,45136,909800,28351,14854,19041,8103,20845,25395,312975,306193,415359,139803,130623,94242,343703,35577,77554
2013/9/18,195208,32270,242980,90211.11111,118621,12997,182430,1519852.747,70841,19262,702688,206606,1197017,857036.8421,120341,45190,107963,70150,44928,916105,28963,14893,19249,8171,20769,25410,313944,305887,412246,140390,130885,94692,347072,35277,76543
2013/9/19,194358,32977,242677,90711.11111,116965,13053,180196,1504062.637,70401,19413,701774,210131,1191830,870861.0526,119205,44748,109087,69706,45910,918263,28859,14823,18922,8249,21070,25269,317949,307967,418703,140627,133822,97814,351068,35060,76945
2013/9/20,190617,32507,238768,90323.23232,112987,12942,181012,1491472.528,65767,19519,691660,214110,1160994,849892.6316,121481,44350,108743,68908,45459,915222,28504,14654,18773,8202,21151,24688,316539,307938,413924,140624,129487,97535,341440,34559,76272
2013/9/21,162789,31837,210930,86095.9596,101375,11669,156196,1230637.363,59818,17128,615838,197413,1017655,760969.4737,111976,41132,100189,63710,46141,785665,25650,12618,16367,7967,20496,21748,273204,286756,375202,125274,120908,92545,307700,31356,69657
2013/9/22,145136,31339,198746,83543.43434,104317,10861,150374,1132606.593,72513,16753,562563,192668,946974,736090.5263,102916,38879,94237,60803,46138,688371,25206,11684,16059,8189,20510,20987,259802,279768,333839,115922,111025,92023,307167,28818,67135
2013/9/23,190830,32702,230987,90748.48485,115998,12262,185424,1461509.89,79408,19665,677693,216708,1129620,856301.0527,111669,43707,107726,68247,45555,859178,28216,14335,18930,7992,19561,24024,315181,306973,405372,138041,130951,99983,353014,33652,76175
2013/9/24,192927,32713,236541,92281.81818,120237,11934,184874,1477716.484,66996,20176,688454,218392,1160185,871877.8947,114154,44340,109208,70414,44922,921745,28835,14383,19334,7979,20259,24665,318631,316266,417197,140856,133580,98221,360272,35783,77179
2013/9/25,191146,32448,236951,92820.20202,121068,11666,181332,1476764.835,72503,20772,699908,225874,1166691,873174.7368,116889,44754,109005,71258,44785,925380,28833,14694,19897,8043,20403,24994,319523,328363,418404,139982,132357,97214,374645,37033,76555
2013/9/26,196398,32416,236679,93210.10101,122962,11957,182386,1491493.407,82538,21019,702550,232229,1167602,861003.1579,119001,44706,109693,70520,46167,931033,28598,14836,20162,8034,20322,25014,319127,335411,423137,138176,133881,97568,382869,37105,77930
2013/9/27,195049,31932,230785,92955.55555,121103,11711,178479,1455204.396,78062,20542,699200,228470,1150790,836451.579,118081,45254,109287,69493,45648,922309,28647,15955,20542,7962,20633,24311,312822,333546,419239,137593,131590,95950,375421,37170,76427
2013/9/28,165282,32105,203905,87975.75758,111007,10705,152457,1224541.758,66546,18301,606037,210290,1012300,741735.7895,113867,42033,100169,63005,45066,795475,25561,12805,17796,8062,20420,21884,273158,310777,379785,119359,122023,95414,331607,33566,70591
2013/9/29,152436,30862,194135,87452.52525,106361,10222,149735,1157458.242,69454,17876,545964,205509,947120,704326.3158,103885,40289,95160,60190,45435,696772,24826,11877,17209,8114,20547,21079,257135,305657,339503,110559,115865,94121,334185,32377,68718
2013/9/30,198124,33013,225121,93091.91919,123912,11771,179409,1465095.604,83760,21321,661366,228591,1132066,827989.4737,120683,45511,109072,69236,45524,847525,28899,14378,20609,7965,19349,25006,311886,330951,404492,133854,141069,103888,380422,36546,76393
2013/10/1,199057,33197,241352,94342.42424,127133,9614,176096,1489729.67,92076,21828,696177,231086,1171889,862500,117139,44265,111107,71729,45329,904813,29942,14676,21004,7979,18571,25958,316778,333043,423397,137297,145403,106095,387980,35415,78097
2013/10/2,198884,33404,244935,100277.7778,129607,11035,178347,1491223.077,93394,21977,697182,229663,1178153,885379.5699,113877,44690,112565,72306,44760,908842,30583,14716,21087,7874,19011,26006,318200,336233,428848,135870,146765,110491,388199,36347,80424
2013/10/3,202271,34141,242151,106178.7879,127633,11186,180290,1232486.813,95201,21646,709874,224501,1181341,886315.0538,114358,45129,112502,72954,45605,908533,30833,14761,20911,8021,19111,26247,319044,332467,432797,135503,148248,114962,384211,37202,80046
2013/10/4,198288,34503,243967,110995.9596,125401,10350,177259,1364117.582,93132,21639,689292,227842,1163414,868926.8817,113978,45487,112910,71248,46377,896150,30615,15095,20272,8174,19019,25745,320390,330449,431277,134156,146864,116110,371050,36021,80064
2013/10/5,171842,34288,211973,101745.4545,117115,9684,154222,1221127.473,79281,18618,592648,209449,1019539,773104.3011,109622,42820,103288,64701,46695,768810,26969,13113,17561,8184,19214,23866,280190,296960,388412,116977,132638,113151,326422,34813,72816
2013/10/6,155680,32785,200899,100665.6566,112392,11649,149571,1128451.648,75420,18007,539375,198936,956670,735903.2258,107121,39821,97696,61984,47029,677120,26159,11922,17363,8125,19280,22406,261454,296620,348234,109009,119283,107670,315423,32653,70385
2013/10/7,197961,34825,239513,104821.2121,129004,11939,177275,1454615.385,91436,20797,646903,218752,1144827,859631.1828,115350,43541,109118,70115,45041,863802,30289,14713,20490,8235,19634,26324,315289,323581,416032,130466,137866,112452,354203,36376,78058
2013/10/8,199306,34538,246748,104345.4545,133931,11847,177638,1489293.407,93934,20664,651888,220078,1183521,869098.9247,118380,39966,111621,71336,45950,894682,30651,15179,20538,8346,20538,26813,323765,313881,427247,135102,140198,109788,353286,36325,79126
2013/10/9,202512,34728,249890,104513.1313,136254,12081,179807,1502135.165,94927,21234,650575,218089,1194151,864702.1505,120489,45053,113217,71416,46064,902944,30328,15220,20606,8325,22328,26268,326398,315099,427477,136338,142586,109340,355405,37769,80180
2013/10/10,202230,34160,254583,100754.5455,139676,11997,177761,1510551.648,94344,20895,665068,219734,1240331,870744.0861,119537,45368,114538,71697,46770,900575,30010,15226,20979,8190,23057,27011,323961,332105,429809,135817,139817,106320,364428,37706,79770
2013/10/11,202058,33416,254929,98134.34343,135064,10716,177722,1527918.681,93461,20716,654216,225457,1277183,880211.828,116510,45069,112450,71308,46263,884978,29970,15225,20575,8112,22202,26351,332677,337012,425631,134439,136330,104310,365587,37429,78722
2013/10/12,171275,33530,223080,92869.69697,118763,10002,153289,1283601.099,79817,18341,558576,211211,1178517,794740.8602,107962,42142,101549,66097,46454,755373,26705,13340,17944,8043,19840,22974,286747,313281,387104,117389,129706,99395,331100,33679,71426
2013/10/13,153240,32436,215682,91702.0202,112080,11308,147954,1159901.099,78666,18058,530693,203040,1127199,793401.0753,98735,39174,95162,62906,46625,667498,25635,12401,17435,8104,19462,21995,279362,305513,347955,109234,117605,95597,328672,30861,68768
2013/10/14,197823,34081,254227,96375.75758,130332,11192,178642,1484920.879,90503,21231,644301,228034,1292666,917869.8925,113747,45047,108537,70713,45645,844586,30182,14956,20609,7842,20698,25618,329621,335470,416356,131973,132715,101056,372753,35404,77619
2013/10/15,199082,32168,257045,96707.07071,124722,11014,183534,1525176.923,93486,21597,667127,226432,1310382,933466.6667,115783,45159,111745,72485,45637,898308,30506,15378,20892,7881,21964,26680,332808,344572,428173,136855,141034,101189,373511,36236,79717
2013/10/16,202898,33350,260816,96908.08081,123425,10314,187026,1522001.099,94217,21784,671388,233293,1312812,932326.8817,120428,45152,114892,73579,45603,906581,30039,15267,21028,8044,24928,26700,329961,351880,435511,136746,140833,105925,386605,37015,81667
2013/10/17,203227,34234,260117,104581.8182,119032,10642,188066,1578384.615,96264,22788,671021,243759,1276263,914894.6237,113367,44787,112447,72476,46797,905273,30543,15343,20950,8141,25174,26959,329511,351486,435619,135594,145783,111955,391212,37023,78967
2013/10/18,198265,34081,253288,101822.2222,121378,10090,184003,1498178.022,91331,22709,667293,246653,1258200,905910.7527,109080,44781,112363,72875,47393,899313,30157,15187,20752,8000,26188,26039,327060,363148,436423,135703,142146,108795,399779,36480,78965
2013/10/19,170092,33680,223021,93503.0303,105002,8182,155608,1285683.516,81389,19688,594299,233837,1105399,799584.9463,106379,41633,103083,65863,47466,767866,26499,13229,18072,7968,26383,23413,284970,354879,392836,117477,129598,104199,369879,32945,72662
2013/10/20,152777,32165,212519,93121.21212,103335,9705,149893,1175830.769,79911,19275,539005,226758,1018078,769935.4839,99446,38753,97134,62237,47078,675706,25957,12216,17828,8178,26217,22980,266535,353265,350163,109240,116603,100485,373241,33425,69659
2013/10/21,195448,33123,246729,97476.76768,127073,10627,177910,1492296.703,95850,22620,653846,250820,1192828,893619.3549,108361,44356,109125,72170,46590,856135,31126,14667,21001,8116,25230,26155,320228,384747,417937,132333,137397,103514,418257,36245,78412
2013/10/22,201480,33329,251574,97610.10101,133733,10795,180608,1530045.055,95833,22997,677369,255610,1213697,898261.2903,112308,45122,110350,72858,45763,913706,31204,14844,21359,8075,24706,27205,323797,378623,426756,136008,138254,103529,398453,36695,79840
2013/10/23,202011,33506,252947,96841.41414,137578,10605,177605,1565137.363,98237,23068,670510,244819,1209972,880740.8602,112720,44750,92094,72664,45931,925227,30709,15138,21312,7957,25621,27186,325866,337725,427509,135227,136945,102985,374567,37281,79667
2013/10/24,202440,33386,249790,96249.49495,130082,10321,177330,1513659.341,96885,22415,672994,233702,1221552,913144.086,113218,44966,107310,74215,47093,910619,30678,14835,20894,8027,24279,27404,321420,335261,432845,138789,137257,100871,371702,37731,79852
2013/10/25,196065,33089,250855,98890.90909,127172,9241,175561,1503809.89,94011,21834,660294,238372,1204892,874538.7097,112557,44219,109612,72900,47329,893590,30090,15016,20560,7991,24478,26484,325182,352736,429502,134318,136663,100300,376062,36658,79033
2013/10/26,155978,33001,219686,93201.0101,111716,9441,151168,1303320.879,82470,19949,588038,224687,1053909,779431.1828,105894,40812,99955,66472,46944,780178,27464,13225,18453,8003,23999,24327,280481,325070,388915,117307,121479,98178,334989,33296,71767
2013/10/27,151439,31597,206265,91654.54546,111639,10467,146160,1231390.11,86362,19066,537816,213955,1002437,752353.7634,98597,38214,94031,63316,47077,675218,26250,12000,17565,7971,23501,23309,269396,312181,349043,109201,113833,93117,326509,32188,69022
2013/10/28,194940,32824,241315,95751.51515,127333,9290,153162,1571759.341,97870,21436,652726,232483,1197561,878196.7742,95737,43415,107926,62762,46487,854177,29741,14710,20328,7989,25214,27026,322828,342727,414879,131232,133166,99017,367797,35397,77437
2013/10/29,202171,33123,250647,95238.38384,132927,10109,182581,1563927.473,98217,21542,660505,232983,1273418,908903.2258,111327,44311,110343,72480,46104,904229,29859,15064,19861,8117,25209,28354,329481,346508,428795,133629,134904,101229,371361,35755,78332
2013/10/30,204313,33474,255738,93428.28283,130857,10547,186047,1528892.308,97380,22211,666989,240030,1324436,925535.4839,113590,43772,111288,75171,46106,910793,29933,14493,20561,8242,26685,29060,329285,357856,432445,134382,134461,102579,383505,35291,79146
2013/10/31,199240,34073,252463,97808.08081,131243,9922,187853,1487218.681,99298,22148,656489,243291,1347647,918626.8817,113981,44134,109818,74347,46744,890153,29304,15085,20196,7997,26079,27904,332075,361760,425901,135142,137127,103486,393313,29271,78046
2013/11/1,157968,33639,217446,98692.92929,128949,10005,182175,1330256.044,95432,22213,569825,238808,1194764,909601.0638,115167,37095,89949,74096,45513,676292,24531,12215,20334,8134,26696,26615,330446,354924,323281,136137,138091,104582,382552,26281,70257
2013/11/2,163440,33537,219964,91886.86869,114545,10083,158755,1293521.978,83267,19681,576149,218970,1145319,819855.3191,111262,40382,94285,68900,46148,696240,25363,12371,18484,8116,26664,24677,291950,343485,353803,119886,127300,101183,355309,29796,70436
2013/11/3,157294,32124,214788,92014.14141,110394,9991,154423,1262290.11,85009,19179,542898,220221,1130692,791706.383,102562,38984,95408,65660,45943,653853,25915,11929,18125,8299,27202,24149,272111,339597,343827,111250,117103,99014,359283,30122,70492
2013/11/4,200466,33574,257898,96402.0202,131432,9151,184699,1570059.341,99323,22677,665892,243964,1365964,941223.4043,114412,44733,109957,75262,45284,865134,30363,15032,20847,8113,26498,27268,332757,367137,419558,134477,136814,103548,398298,35589,79531
2013/11/5,205951,34372,269320,96828.28283,131708,10005,189693,1591371.429,98511,22866,679727,243225,1448864,971329.7872,119674,45788,115049,76612,45051,924026,30761,15537,20809,8287,27490,27834,339501,373815,439110,137329,140281,104478,403343,36548,81829
2013/11/6,208862,33872,270774,97159.59596,131664,10083,190115,1608562.637,100124,22796,676896,242048,1376864,974744.6808,116811,45282,114403,77366,45259,944311,30872,15379,21254,8314,28400,27924,337707,387102,443892,137519,143756,109046,414261,36505,81670
2013/11/7,204119,34042,270189,96547.47475,126464,9991,186814,1596832.967,100935,23094,679147,248728,1334934,946895.7447,111901,45499,115010,76914,46771,934827,31163,15373,21501,8293,27374,27500,340097,394506,446417,138262,142918,110343,413792,36612,81886
2013/11/8,198769,33854,264240,97521.21212,123994,9151,182626,1540782.418,97214,22747,666300,248938,1341736,964478.7234,112250,45536,114052,76484,46953,937391,30576,15495,21011,8159,26221,27099,335202,383581,439736,137628,138993,106930,399582,37356,80469
2013/11/9,179092,34100,234321,92874.74748,111154,8725,163563,1370151.648,88214,20340,595234,229597,1253688,889700,109532,42345,105322,70837,47401,823850,27823,13575,18947,8277,26015,25074,296017,363301,397362,122104,133266,104584,369739,34761,74401
